id,radius,name,hasCollision,breaksOnHit,visibleByTime,hasAnimation,borderBoxLength,borderBoxWidth,borderBoxHeight,materialsFile,definitionFile,modelFile,tags
10236,11.8817,hotelbits_Sfe06,Yes,No,"No, visible always",No,4.076318,0.921409,22.078,smallertxd.txd,SFe.ide,hotelbits_Sfe06.dff,
1024,0.800893,lgt_b_sspt,No,No,"No, visible always",No,1.594452,0.1132154,0.1030664,vehicle.txd,veh_mods.ide,lgt_b_sspt.dff,
10242,30.8417,hotelbits_Sfe05,Yes,No,"No, visible always",No,58.2639,20.0174,3.29425,smallertxd.txd,SFe.ide,hotelbits_Sfe05.dff,
10244,10.2099,vicjump_sfe,Yes,No,"No, visible always",No,13.97348,4.51759,9.2073,sfvictorian2.txd,SFe.ide,vicjump_sfe.dff,Stairs|Wooden
10245,9.98275,ottos_ramp,Yes,No,"No, visible always",No,13.48585,13.33186,12.47157,fishwarf.txd,SFe.ide,ottos_ramp.dff,
10246,3.8125,sav1sfe,Yes,No,"No, visible always",No,0.1527616,6.78179,3.48203,sfvictorian.txd,SFe.ide,sav1sfe.dff,
10247,58.8392,road37b_sfe,Yes,No,"No, visible always",No,108.6744,44.4452,12.81196,roadsfe.txd,SFe.ide,road37b_sfe.dff,Crossroads|Road
10248,10.7887,copcrates_sfe,Yes,No,"No, visible always",No,18.55078,9.23456,6.59894,copshop_sfe.txd,SFe.ide,copcrates_sfe.dff,
10249,23.8614,ottos_bits,Yes,No,"No, visible always",No,40.0008,24.8366,20.09346,ottos2_sfw.txd,SFe.ide,ottos_bits.dff,
1025,0.515478,wheel_or1,No,No,"No, visible always",No,0.324023,0.989394,0.989394,vehicle.txd,veh_mods.ide,wheel_or1.dff,
10250,43.7077,masts1_sfe,Yes,No,"No, visible always",No,21.4797,1.193555,67.5748,copshop_sfe.txd,SFe.ide,masts1_sfe.dff,
10252,5.39375,china_town_gateb,Yes,No,"No, visible always",No,7.36328,0.16406,3.56594,chgatedes.txd,SFe.ide,china_town_gateb.dff,
10255,86.3766,chinawning07,Yes,No,"No, visible always",No,90.8871,147.6816,35.9077,chinatownsfe.txd,SFe.ide,chinawning07.dff,Unknown objects
1026,1.11516,wg_l_a_s,No,No,"No, visible always",No,0.1382566,2.223798,0.175087,sultan.txd,veh_mods.ide,wg_l_a_s.dff,
10260,31.7823,pointybot22_Sfe,Yes,No,"No, visible always",No,36.8147,49.0179,2.9378,pointysfe.txd,SFe.ide,pointybot22_Sfe.dff,
10261,62.1881,chinawning01,Yes,No,"No, visible always",No,3.39115,118.8629,37.3356,chinatownsfe.txd,SFe.ide,chinawning01.dff,
10262,15.634,chinawning02,Yes,No,"No, visible always",No,22.35727,2.35287,21.7325,chinatownsfe.txd,SFe.ide,chinawning02.dff,
10263,62.1003,chinawning03,Yes,No,"No, visible always",No,3.40336,118.7487,36.833,chinatownsfe.txd,SFe.ide,chinawning03.dff,
10264,29.8203,chinawning04,Yes,No,"No, visible always",No,51.633,28.9503,9.10797,chinatownsfe.txd,SFe.ide,chinawning04.dff,
10265,66.7455,chinawning05,Yes,No,"No, visible always",No,51.6109,121.1987,30.0354,chinatownsfe.txd,SFe.ide,chinawning05.dff,Exterior
10266,35.2784,chinawning06,Yes,No,"No, visible always",No,63.8759,23.0597,22.595,chinatownsfe.txd,SFe.ide,chinawning06.dff,
10267,79.5973,cables16,No,No,"No, visible always",No,118.4164,124.354,48.2517,cables_sfe.txd,SFe.ide,cables16.dff,
1027,1.11516,wg_r_a_s,No,No,"No, visible always",No,0.13825744,2.223798,0.1750874,sultan.txd,veh_mods.ide,wg_r_a_s.dff,
10270,49.8236,bigwhiete2_SFE,No,No,"No, visible always",No,69.961,72.7846,12.94144,bigwhitesfe.txd,SFe.ide,bigwhiete2_SFE.dff,
10271,26.7225,sfe_redwht2b,No,No,"No, visible always",No,34.3665,34.3568,22.2474,grnwht_sfe.txd,SFe.ide,sfe_redwht2b.dff,
10273,49.3625,churchgr_sfe,Yes,No,"No, visible always",No,89.9465,40.7521,7.149,churchsfe.txd,SFe.ide,churchgr_sfe.dff,
10274,52.1651,churchgr2_sfe,Yes,No,"No, visible always",No,89.0833,53.7915,9.12893,churchsfe.txd,SFe.ide,churchgr2_sfe.dff,
10275,121.051,road07_sfe,Yes,No,"No, visible always",No,28.754,240,13.73016,roadsfe.txd,SFe.ide,road07_sfe.dff,Road
10276,42.7272,road42_sfe,Yes,No,"No, visible always",No,80.0133,29.8003,3.50128,roadsfe.txd,SFe.ide,road42_sfe.dff,
10278,51.8325,vicstu69c_sfe,Yes,No,"No, visible always",No,43.7272,85.2418,35.8016,sfvictorian.txd,SFe.ide,vicstu69c_sfe.dff,
1028,0.906328,exh_a_s,No,No,"No, visible always",No,1.202995,1.42195,0.24043,sultan.txd,veh_mods.ide,exh_a_s.dff,
10280,47.4979,lowbox_sfe,Yes,No,"No, visible always",No,31.3596,66.018,25.924625,lombard.txd,SFe.ide,lowbox_sfe.dff,
10281,3.99605,michsign_sfe,Yes,No,"No, visible always",No,5.73825,2.581369,4.42004,michgar.txd,SFe.ide,michsign_sfe.dff,
10282,6.56656,mich_int_sfe,No,No,"No, visible always",No,7.75551,10.45829,2.03655,michgar.txd,SFe.ide,mich_int_sfe.dff,Garage|Garage equipment
10287,65.1161,tempsf_4_sfe3,Yes,No,"No, visible always",No,62.476,105.365,50.9721,bigoldbuild_sfe.txd,SFe.ide,tempsf_4_sfe3.dff,
10288,64.4108,tempsf_4_sfe2,Yes,No,"No, visible always",No,46.5473,104.5252,61.5869,bigoldbuild_sfe.txd,SFe.ide,tempsf_4_sfe2.dff,
10289,79.2211,tempsf_3_sfe,Yes,No,"No, visible always",No,82.4253,87.7884,109.2326,bigoldbuild_sfe.txd,SFe.ide,tempsf_3_sfe.dff,
1029,0.876769,exh_c_s,No,No,"No, visible always",No,1.272019,1.39762,0.208827,sultan.txd,veh_mods.ide,exh_c_s.dff,
10290,91.0624,garse_85_SFE,Yes,No,"No, visible always",No,144.2656,107.867316,26.86332,copshop_sfe.txd,SFe.ide,garse_85_SFE.dff,
10294,176.779,road03_sfe,Yes,No,"No, visible always",No,253.42,246.532,11.32175,road2sfe.txd,SFe.ide,road03_sfe.dff,
10295,137.888,road04_sfe,Yes,No,"No, visible always",No,118.8732,249.196,7.59318,road2sfe.txd,SFe.ide,road04_sfe.dff,
10296,103.221,road31_sfe,Yes,No,"No, visible always",No,73.2996,193.4244,7.16833,road2sfe.txd,SFe.ide,road31_sfe.dff,Road
1030,1.11427,wg_r_c_s,No,No,"No, visible always",No,0.243714,2.223796,0.144588,sultan.txd,veh_mods.ide,wg_r_c_s.dff,
10300,167.078,ferryland_sfe111,Yes,No,"No, visible always",No,129.1181,243.31,42.6447,coastground.txd,SFe.ide,ferryland_sfe111.dff,
10301,106.151,ferry_ncoast1_sfe,Yes,No,"No, visible always",No,69.618,190.9779,49.0067,coastground.txd,SFe.ide,ferry_ncoast1_sfe.dff,
10305,158.709,ferryland_sfe112,Yes,No,"No, visible always",No,154.6762,222.874,44.5871,coastground.txd,SFe.ide,ferryland_sfe112.dff,
10306,62.1411,vicstuff_sfe38,Yes,No,"No, visible always",No,61.5602,66.3678,39.6458,sfvictorian.txd,SFe.ide,vicstuff_sfe38.dff,
10308,80.9152,yet_another_sfe2,Yes,No,"No, visible always",No,67.8181,53.929,105.0441,lomall.txd,SFe.ide,yet_another_sfe2.dff,Building|High-rise building
10309,53.0946,pier69_models05,Yes,No,"No, visible always",No,74.554,78.181,10.26344,pier69.txd,SFe.ide,pier69_models05.dff,
1031,1.11427,wg_l_c_s,No,No,"No, visible always",No,0.243714,2.223796,0.1445879,sultan.txd,veh_mods.ide,wg_l_c_s.dff,
10310,13.3426,boigas_sfe,Yes,No,"No, visible always",Yes,26.10098,26.13979,9.358925,boigas_sfe.txd,SFe.ide,boigas_sfe.dff,
1032,1.74288,rf_a_s,No,No,"No, visible always",No,2.15844,2.690636,1.174203,sultan.txd,veh_mods.ide,rf_a_s.dff,
1033,1.74288,rf_c_s,No,No,"No, visible always",No,2.15844,2.690635,1.174202,sultan.txd,veh_mods.ide,rf_c_s.dff,
1034,0.957908,exh_a_l,No,No,"No, visible always",No,1.150461,1.60423,0.222422,elegy.txd,veh_mods.ide,exh_a_l.dff,
10350,63.0325,OC_FLATS_GND01_SFS,Yes,No,"No, visible always",No,38.055,119.99351,6.87317,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND01_SFS.dff,
10351,159.385,groundbit_10_SFS,Yes,No,"No, visible always",No,179.9153,247.191,91.4935,beach_sfs.txd,SFs.ide,groundbit_10_SFS.dff,
10352,173.269,groundbit_11_SFS,Yes,No,"No, visible always",No,169.1577,288.082,92.3814,beach_sfs.txd,SFs.ide,groundbit_11_SFS.dff,
10353,155.373,groundbit_12_SFS,Yes,No,"No, visible always",No,175.5613,240.045,90.3444,beach_sfs.txd,SFs.ide,groundbit_12_SFS.dff,
10354,133.296,groundbit_13_SFS,Yes,No,"No, visible always",No,185.8429,177.7481,92.4671,beach_sfs.txd,SFs.ide,groundbit_13_SFS.dff,
10355,69.2643,groundbit_48_SFS,Yes,No,"No, visible always",No,95.8591,100,1.099331,haight1_sfs.txd,SFs.ide,groundbit_48_SFS.dff,
10356,57.0848,hashbury_01_SFS,Yes,No,"No, visible always",No,86.3755,67.7974,31.265,groundbit_sfs.txd,SFs.ide,hashbury_01_SFS.dff,
10357,90.5207,transmitter_sfs,Yes,No,"No, visible always",No,29.6531,33.3241,178.4406,tvtower_sfs.txd,SFs.ide,transmitter_sfs.dff,
10358,33.316,OC_FLATS_GND02_SFS,Yes,No,"No, visible always",No,41.5825,51.8588,5.87625,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND02_SFS.dff,
10359,61.1536,sfshill02,Yes,No,"No, visible always",No,116.9976,35.5673,2.54024,roads_sfs.txd,SFs.ide,sfshill02.dff,
1036,1.0606,wg_l_a_l,No,No,"No, visible always",No,0.2639646,2.10962,0.2220834,elegy.txd,veh_mods.ide,wg_l_a_l.dff,
10360,78.7279,sfshill03,Yes,No,"No, visible always",No,70.4983,137.2948,38.3115,roads_sfs.txd,SFs.ide,sfshill03.dff,
10361,77.7993,sfshill04,Yes,No,"No, visible always",No,149.9946,74.2549,31.1124,roads_sfs.txd,SFs.ide,sfshill04.dff,
10362,114.123,sfshill05,Yes,No,"No, visible always",No,194.7803,115.8296,27.2149,roads_sfs.txd,SFs.ide,sfshill05.dff,
10363,169.973,sfshill06,Yes,No,"No, visible always",No,280.766,183.5399,56.3521,roads_sfs.txd,SFs.ide,sfshill06.dff,
10364,126.129,sfshill07,Yes,No,"No, visible always",No,112.4273,228.414,3.722439,freeway_sfs.txd,SFs.ide,sfshill07.dff,
10365,157.482,roadbit21_SFS,Yes,No,"No, visible always",No,265.831,177.8752,31.7883,freeway_sfs.txd,SFs.ide,roadbit21_SFS.dff,
10366,36.8401,golftunnel1_SFS,Yes,No,"No, visible always",No,66.708,31.1372,5.19528,golftunnel_sfs.txd,SFs.ide,golftunnel1_SFS.dff,
10367,103.101,roadbit38_SFS,Yes,No,"No, visible always",No,100.0232,180.0143,10.48362,sfsroads.txd,SFs.ide,roadbit38_SFS.dff,
10368,89.8667,cathedral_SFS,Yes,No,"No, visible always",No,83.1242,89.841,41.6477,cathedral_sfs.txd,SFs.ide,cathedral_SFS.dff,
10369,14.4454,smallshop_10_SFS08,Yes,No,"No, visible always",No,13.99826,21.9607,11.96836,haight1_sfs.txd,SFs.ide,smallshop_10_SFS08.dff,
1037,0.895231,exh_c_l,No,No,"No, visible always",No,1.279893,1.44413,0.20883,elegy.txd,veh_mods.ide,exh_c_l.dff,
10370,60.1628,alley1_SFS,Yes,No,"No, visible always",No,8.92627,119.9941,0.1965499,alleys_sfs.txd,SFs.ide,alley1_SFS.dff,
10371,60.1625,alley1_SFS01,Yes,No,"No, visible always",No,8.92564,119.9934,0.1930971,alleys_sfs.txd,SFs.ide,alley1_SFS01.dff,
10372,45.9771,alley2_SFS01,Yes,No,"No, visible always",No,83.1336,89.8409,3.01933,alleys_sfs.txd,SFs.ide,alley2_SFS01.dff,
10373,49.5038,alley2_SFS02,Yes,No,"No, visible always",No,83.092,98.1973,0.31438,alleys_sfs.txd,SFs.ide,alley2_SFS02.dff,
10374,55.5157,alley2_SFS04,Yes,No,"No, visible always",No,51.7753,98.2195,5.48514,alleys_sfs.txd,SFs.ide,alley2_SFS04.dff,
10375,27.7574,subshop_SFS,Yes,No,"No, visible always",No,44.7624,30.9694,10.91409,subshops_sfs.txd,SFs.ide,subshop_SFS.dff,
10376,49.417,subshop2_SFS,Yes,No,"No, visible always",No,36.546,62.0006,11.93409,subshops_sfs.txd,SFs.ide,subshop2_SFS.dff,
10377,76.1759,cityhall_SFS,Yes,No,"No, visible always",No,50.7461,115.2765,44.6908,cityhall_sfs.txd,SFs.ide,cityhall_SFS.dff,
10378,49.9232,ctiyhallsquare_SFS,Yes,No,"No, visible always",No,68.3038,61.7918,7.61595,cityhall_sfs.txd,SFs.ide,ctiyhallsquare_SFS.dff,Smooth plane|The landscape
10379,45.3259,cityhall2_SFS,Yes,No,"No, visible always",No,75.3455,28.0586,19.91736,cityhall_sfs.txd,SFs.ide,cityhall2_SFS.dff,
1038,1.7489,rf_a_l,No,No,"No, visible always",No,2.08189,2.61357,1.055294,elegy.txd,veh_mods.ide,rf_a_l.dff,
10380,45.1138,cityhall2_SFS01,Yes,No,"No, visible always",No,75.3432,27.5957,20.23348,cityhall_sfs.txd,SFs.ide,cityhall2_SFS01.dff,
10381,43.2423,artgallery_SFS,Yes,No,"No, visible always",No,36.8081,60.903,25.1597,cityhall_sfs.txd,SFs.ide,artgallery_SFS.dff,
10382,39.8449,alleyfuckingway_SFS,Yes,No,"No, visible always",No,45.5195,65.4523,0.421175,alleys_sfs.txd,SFs.ide,alleyfuckingway_SFS.dff,
10383,85.8342,subshops3_SFS,Yes,No,"No, visible always",No,84.7193,112.7417,18.55171,subshops_sfs.txd,SFs.ide,subshops3_SFS.dff,
10384,91.1489,cityhallsq_SFS,Yes,No,"No, visible always",No,82.6032,162.5915,13.73812,groundbit_sfs.txd,SFs.ide,cityhallsq_SFS.dff,
10385,87.5818,bbgroundbit_SFS,Yes,No,"No, visible always",No,149.0642,94.2948,0.244366,baseballground_sfs.txd,SFs.ide,bbgroundbit_SFS.dff,
10386,114.6,sfshill09,Yes,No,"No, visible always",No,192.1605,141.091,79.4316,mountainsfs.txd,SFs.ide,sfshill09.dff,
10387,122.613,cuntwland22_SFS,Yes,No,"No, visible always",No,114.6098,201.346,92.6223,beach_sfs.txd,SFs.ide,cuntwland22_SFS.dff,
10388,39.0171,tempobj_SFS02,Yes,No,"No, visible always",No,33.0335,47.3229,11.92757,scum2_sfs.txd,SFs.ide,tempobj_SFS02.dff,Building|Two floors
10389,36.0502,mission_07_SFS,Yes,No,"No, visible always",No,40.0033,59.9809,0.71457,haight1_sfs.txd,SFs.ide,mission_07_SFS.dff,
1039,1.083,wg_l_c_l,No,No,"No, visible always",No,0.291019,2.1212,0.414098,elegy.txd,veh_mods.ide,wg_l_c_l.dff,
10390,39.8931,mission_12_SFS,Yes,No,"No, visible always",No,24.5067,59.9632,16.48722,haight1_sfs.txd,SFs.ide,mission_12_SFS.dff,
10391,26.2271,mission_14_SFS,Yes,No,"No, visible always",No,48.1511,12.68994,16.49313,haight1_sfs.txd,SFs.ide,mission_14_SFS.dff,
10392,27.4954,smallshop_10_SFS07,Yes,No,"No, visible always",No,43.9211,13.99823,11.96835,haight1_sfs.txd,SFs.ide,smallshop_10_SFS07.dff,
10393,40.2777,scum_SFS01,Yes,No,"No, visible always",No,38.1308,37.8015,22.5709,scum2_sfs.txd,SFs.ide,scum_SFS01.dff,
10394,32.132,plot1_SFS,Yes,No,"No, visible always",No,50,40.0134,5.48366,scum2_sfs.txd,SFs.ide,plot1_SFS.dff,
10395,68.2435,mission_13_SFS,Yes,No,"No, visible always",No,92.8012,100.0203,3.54929,scum2_sfs.txd,SFs.ide,mission_13_SFS.dff,
10396,44.8424,hc_tenfence_SFS,Yes,No,"No, visible always",No,78.5128,43.8188,3.60031,countryclbtnis_sfs.txd,SFs.ide,hc_tenfence_SFS.dff,
10397,44.4416,hc_stadlight1_SFS,Yes,No,"No, visible always",No,78.2671,43.0127,7.87885,countryclbtnis_sfs.txd,SFs.ide,hc_stadlight1_SFS.dff,
10398,105.615,healthclub_SFS,Yes,No,"No, visible always",No,159.8136,67.3981,74.0294,countryclub_sfs.txd,SFs.ide,healthclub_SFS.dff,
10399,106.512,healthcl69_SFS,Yes,No,"No, visible always",No,170.9884,147.7937,4.215658,countryclbgnd_sfs.txd,SFs.ide,healthcl69_SFS.dff,
1040,1.0606,wg_r_a_l,No,No,"No, visible always",No,0.2639646,2.10962,0.2220834,elegy.txd,veh_mods.ide,wg_r_a_l.dff,
10400,64.9774,hc_grounds02_SFS,Yes,No,"No, visible always",No,67.9902,125.1108,5.33112,countryclbgnd_sfs.txd,SFs.ide,hc_grounds02_SFS.dff,
10401,13.2635,hc_shed02_SFS,Yes,No,"No, visible always",No,25.92105,25.92515,4.6756,countryclub_sfs.txd,SFs.ide,hc_shed02_SFS.dff,
10402,32.8455,hc_secfence_SFS,Yes,No,"No, visible always",No,65.565,0.334304,4.07517,countryclbgnd_sfs.txd,SFs.ide,hc_secfence_SFS.dff,
10403,80.3305,hc_track02_SFS,Yes,No,"No, visible always",No,106.7458,124.6369,43.1808,golf_sfs.txd,SFs.ide,hc_track02_SFS.dff,
10404,151.35,hc_laybyland_SFS,Yes,No,"No, visible always",No,244.689,166.9272,78.4029,golf_sfs.txd,SFs.ide,hc_laybyland_SFS.dff,The landscape
10405,90.5256,hc_golfcrse02_SFS,Yes,No,"No, visible always",No,126.0379,130.0184,30.7044,golf_sfs.txd,SFs.ide,hc_golfcrse02_SFS.dff,Golf|Hills|The landscape
10406,88.0772,hc_grounds04_SFS,Yes,No,"No, visible always",No,142.7457,103.2168,6.35404,countryclbtnis_sfs.txd,SFs.ide,hc_grounds04_SFS.dff,
10407,92.1531,hc_golfcrse03_SFS,Yes,No,"No, visible always",No,124.7058,135.5349,28.4391,golf_sfs.txd,SFs.ide,hc_golfcrse03_SFS.dff,
10408,69.512,hc_golfcrse05_SFS,Yes,No,"No, visible always",No,123.8332,53.6284,36.1436,golf_sfs.txd,SFs.ide,hc_golfcrse05_SFS.dff,
10409,90.9212,hc_golfcrse09_SFS,Yes,No,"No, visible always",No,106.1569,136.8951,58.3161,golf_sfs.txd,SFs.ide,hc_golfcrse09_SFS.dff,
1041,1.083,wg_r_c_l,No,No,"No, visible always",No,0.29102,2.1212,0.414097,elegy.txd,veh_mods.ide,wg_r_c_l.dff,
10410,80.0398,hc_golfcrse10_SFS,Yes,No,"No, visible always",No,146.6965,128.8671,36.8443,golf_sfs.txd,SFs.ide,hc_golfcrse10_SFS.dff,
10411,70.5613,shiteybit_SFS,Yes,No,"No, visible always",No,54.1435,128.3024,22.85957,golf_sfs.txd,SFs.ide,shiteybit_SFS.dff,
10412,84.4152,poshotel1_SFS,Yes,No,"No, visible always",No,108.023,141.8491,54.3098,hotel1.txd,SFs.ide,poshotel1_SFS.dff,Hotels and hotels|Two floors
10413,119.995,groundbit_09_SFS,Yes,No,"No, visible always",No,172.2015,142.0716,88.0782,beach_sfs.txd,SFs.ide,groundbit_09_SFS.dff,
10414,36.8857,OC_FLATS_GND03_SFS,Yes,No,"No, visible always",No,39.7505,62.0903,2.6711,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND03_SFS.dff,
10415,37.8417,OC_FLATS_GND17_SFS,Yes,No,"No, visible always",No,38.0216,65.3932,2.73682,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND17_SFS.dff,Exterior|Gardens|Gardens|Yards
10416,37.9264,OC_FLATS_GND16_SFS,Yes,No,"No, visible always",No,39.2182,64.8754,2.59948,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND16_SFS.dff,
10417,31.3361,OC_FLATS_GND06_SFS,Yes,No,"No, visible always",No,38.1559,49.6512,2.58689,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND06_SFS.dff,
10418,193.184,sfshill13,Yes,No,"No, visible always",No,318.013,230.632,111.9869,mountainsfs.txd,SFs.ide,sfshill13.dff,
10419,36.1917,OC_FLATS_GND07_SFS,Yes,No,"No, visible always",No,40.1161,60.2155,3.16435,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND07_SFS.dff,
1042,0.798497,wg_l_lr_br1,No,No,"No, visible always",No,0.0848498,1.589994,0.237455,broadway.txd,veh_mods.ide,wg_l_lr_br1.dff,
10420,34.6316,OC_FLATS_GND08_SFS,Yes,No,"No, visible always",No,37.737,58.0126,3.27711,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND08_SFS.dff,
10421,29.7721,OC_FLATS_GND09_SFS,Yes,No,"No, visible always",No,32.7305,49.6662,2.74257,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND09_SFS.dff,
10422,35.1493,OC_FLATS_GND19_SFS,Yes,No,"No, visible always",No,38.9385,58.5339,3.2771,oc_flats_gnd_sfs.txd,SFs.ide,OC_FLATS_GND19_SFS.dff,
10423,20.7098,mission_15_SFS,Yes,No,"No, visible always",No,17.75161,34.3232,14.91923,haight1_sfs.txd,SFs.ide,mission_15_SFS.dff,
10424,71.5904,ROADSsfs01,Yes,No,"No, visible always",No,141.1692,23.9972,2.133854,sfsroads.txd,SFs.ide,ROADSsfs01.dff,
10425,50.2139,temphotel1_sfs,Yes,No,"No, visible always",No,53.2456,52.9135,30.6065,hotel2_sfs.txd,SFs.ide,temphotel1_sfs.dff,
10426,92.6155,backroad_SFS,Yes,No,"No, visible always",No,163.1474,83.1477,30.9881,backroad_sfs.txd,SFs.ide,backroad_SFS.dff,
10427,66.4516,haight_52_SFS,Yes,No,"No, visible always",No,83.4377,61.2146,38.1565,hashhouses1_sfs.txd,SFs.ide,haight_52_SFS.dff,
10428,41.3104,hashblock1_02_SFS,Yes,No,"No, visible always",No,17.08339,71.599,23.4117,hashblock1b_sfs.txd,SFs.ide,hashblock1_02_SFS.dff,
10429,45.8769,hashblock1_10_SFS,Yes,No,"No, visible always",No,56.00643,63.80106,19.01873,hashblock1_sfs.txd,SFs.ide,hashblock1_10_SFS.dff,Building|Shops
1043,0.917986,exh_lr_br2,No,No,"No, visible always",No,1.014677,1.529675,0.11364213,broadway.txd,veh_mods.ide,exh_lr_br2.dff,
10430,42.7596,hashblock1_08_SFS,Yes,No,"No, visible always",No,62.0003,22.9801,23.2569,hashblock1z_sfs.txd,SFs.ide,hashblock1_08_SFS.dff,
10431,61.0796,hashbury_03_SFS,Yes,No,"No, visible always",No,61.8913,99.763,26.284,hashblock2_sfs.txd,SFs.ide,hashbury_03_SFS.dff,Building|High-rise building|Residential house
10432,62.8795,haight_17_SFS,Yes,No,"No, visible always",No,86.1395,43.8218,38.9121,hashhouses1_sfs.txd,SFs.ide,haight_17_SFS.dff,
10433,42.7393,hashbury_04_SFS,Yes,No,"No, visible always",No,40.9431,73.1586,16.6772,hashmarket1_sfs.txd,SFs.ide,hashbury_04_SFS.dff,
10434,52.0348,hashbury_05_SFS,Yes,No,"No, visible always",No,63.2071,63.8532,23.4068,hashblock2b_sfs.txd,SFs.ide,hashbury_05_SFS.dff,
10435,64.9672,shoppie6_SFS04,Yes,No,"No, visible always",No,104.1578,47.9919,42.3476,hashblock4_sfs.txd,SFs.ide,shoppie6_SFS04.dff,
10436,43.0441,hashblock1_09_SFS,Yes,No,"No, visible always",No,47.1556,72.0372,9.92172,hashblock1_sfs.txd,SFs.ide,hashblock1_09_SFS.dff,
10437,32.1995,hashfence_09_SFS,Yes,No,"No, visible always",No,12.83571,62.5235,8.57457,hashblock1_sfs.txd,SFs.ide,hashfence_09_SFS.dff,
10438,67.3612,hashbury_07_SFS,Yes,No,"No, visible always",No,60.2894,120.0073,10.9767,hashblock2_sfs.txd,SFs.ide,hashbury_07_SFS.dff,
10439,17.5523,hashbury_08_SFS,Yes,No,"No, visible always",No,15.97457,22.7445,16.33716,hashblock3_sfs.txd,SFs.ide,hashbury_08_SFS.dff,
1044,0.767577,exh_lr_br1,No,No,"No, visible always",No,0.1190344,1.529675,0.11364213,broadway.txd,veh_mods.ide,exh_lr_br1.dff,
10440,60.8284,ROADSsfs09,Yes,No,"No, visible always",No,120.0175,20.14448,0.164833,sfsroads.txd,SFs.ide,ROADSsfs09.dff,
10441,32.6984,hashbury_10_SFS,Yes,No,"No, visible always",No,42.8072,35.1479,26.2361,hashblock3_sfs.txd,SFs.ide,hashbury_10_SFS.dff,Rainbow|Shops|Stairs
10442,58.0185,graveyardwall_SFS,Yes,No,"No, visible always",No,42.508,89.9823,16.61459,graveyard_sfs.txd,SFs.ide,graveyardwall_SFS.dff,
10443,56.7651,graveyard_SFS,Yes,No,"No, visible always",No,42.3618,88.7705,13.62776,graveyard_sfs.txd,SFs.ide,graveyard_SFS.dff,
10444,16.8133,poolwater_SFS,No,No,"No, visible always",No,14.46386,30.357,9.5000000000043E-7,hotelbackpool_sfs.txd,SFs.ide,poolwater_SFS.dff,
10445,38.0146,hotelback2,Yes,No,"No, visible always",No,26.2765,70.4748,11.10376,hotelbackpool_sfs.txd,SFs.ide,hotelback2.dff,
10446,68.1772,hotelback1,Yes,No,"No, visible always",No,97.3804,70.4072,24.277,hotelbackpool_sfs.txd,SFs.ide,hotelback1.dff,
10447,50.8244,hashupass_SFS,Yes,No,"No, visible always",No,88.4014,51.0851,22.1275,hashupass_sfs.txd,SFs.ide,hashupass_SFS.dff,
10448,37.0021,lastbit_08_SFS,Yes,No,"No, visible always",No,66.9491,27.41845,15.71476,sfsroads.txd,SFs.ide,lastbit_08_SFS.dff,
10449,46.9663,ROADSsfs17,Yes,No,"No, visible always",No,91.7492,19.29265,6.09629,sfsroads.txd,SFs.ide,ROADSsfs17.dff,Road
1045,0.896236,exh_c_f,No,No,"No, visible always",No,1.411395,1.31928,0.282696,flash.txd,veh_mods.ide,exh_c_f.dff,
10450,46.1561,ROADSsfs16,Yes,No,"No, visible always",No,90.0315,20.40724,0.4085174,sfsroads.txd,SFs.ide,ROADSsfs16.dff,
10451,143.382,sfshill12,Yes,No,"No, visible always",No,204.8495,218.9269,67.2294,mountainsfs.txd,SFs.ide,sfshill12.dff,The landscape
10452,52.1246,ROADSsfs39,Yes,No,"No, visible always",No,98.588,103.8247,2.212207,sfsroadshotel.txd,SFs.ide,ROADSsfs39.dff,
10453,178.595,sfshill14,Yes,No,"No, visible always",No,266.416,257.402,86.1311,mountainsfs.txd,SFs.ide,sfshill14.dff,
10454,152.57,sfshill15,Yes,No,"No, visible always",No,277.914,113.2068,55.2992,mountainsfs.txd,SFs.ide,sfshill15.dff,
10455,71.0213,ROADSsfs19,Yes,No,"No, visible always",No,141.164,31.72435,0.617584,sfsroads.txd,SFs.ide,ROADSsfs19.dff,
10456,82.0337,ROADSsfs02,Yes,No,"No, visible always",No,120.0707,111.928,0.1617084,sfsroads.txd,SFs.ide,ROADSsfs02.dff,
10457,83.4134,ROADSsfs03,Yes,No,"No, visible always",No,120.0639,115.914,2.56946,sfsroads.txd,SFs.ide,ROADSsfs03.dff,
10458,119.863,ROADSsfs04,Yes,No,"No, visible always",No,238.341,26.14356,2.67828,sfsroads.txd,SFs.ide,ROADSsfs04.dff,
10459,88.2947,ROADSsfs05,Yes,No,"No, visible always",No,171.8122,26.5746,31.2065,sfsroads.txd,SFs.ide,ROADSsfs05.dff,
